MarkerInfo(storeName:”,현대식품,"“,address:”",정육점,경기도 성남시 분당구 내정로174번길 4276,"“,address_detail:”",수내동 돌고래지하상가,"“,latitude:","(37.3726856, 127.1215298)"
MarkerInfo(storeName:”,매일우유 분당방판,"“,address:”",농가공산품,경기 성남시 분당구 내정로129번길 21,"“,address_detail:”",정자동,"“,latitude:","(37.37279395, 127.11432830000001)"
MarkerInfo(storeName:”,(주)대건미트,"“,address:”",정육점,경기 성남시 분당구 백현로144번길 12,"“,address_detail:”",정자동,"“,latitude:","(37.37287175, 127.11329966043814)"
MarkerInfo(storeName:”,주식회사 그린홈푸드,"“,address:”",농수산물,경기 성남시 분당구 불정로386번길 10,"“,address_detail:”","서현동, 효자촌미래타운아파트","“,latitude:","(37.372939, 127.138965)"
MarkerInfo(storeName:”,용심이네,"“,address:”",농가공산품,경기 성남시 분당구 불정로386번길 10,"“,address_detail:”","서현동, 효자촌미래타운아파트","“,latitude:","(37.372939, 127.138965)"
MarkerInfo(storeName:”,고귀한우,"“,address:”",정육점,경기도 성남시 분당구 불정로386번길 10,"“,address_detail:”",서현동,"“,latitude:","(37.372939, 127.138965)"
MarkerInfo(storeName:”,대광한우,"“,address:”",정육점,경기 성남시 분당구 돌마로486번길 40,"“,address_detail:”",서현동,"“,latitude:","(37.374731249999996, 127.13654643963669)"
MarkerInfo(storeName:”,달인청과,"“,address:”",청과물,경기 성남시 분당구 돌마로486번길 40,"“,address_detail:”",서현동,"“,latitude:","(37.374731249999996, 127.13654643963669)"
MarkerInfo(storeName:”,주식회사 플로리아노,"“,address:”",식품류제조업,경기 성남시 분당구 대왕판교로351번길 6,"“,address_detail:”",궁내동,"“,latitude:","(37.3752245, 127.100929)"
MarkerInfo(storeName:”,킹스미트,"“,address:”",정육점,경기도 성남시 분당구 분당로201번길 17,"“,address_detail:”",,"“,latitude:","(37.3753045, 127.1347544)"
MarkerInfo(storeName:”,진수성찬 반찬가게,"“,address:”",농가공산품,경기 성남시 분당구 내정로173번길 11,"“,address_detail:”",수내동,"“,latitude:","(37.3759028, 127.1178763)"
MarkerInfo(storeName:”,바다의 모든것 팔딱팔딱 수내점,"“,address:”",농수산물,경기 성남시 분당구 내정로173번길 11,"“,address_detail:”","수내동, 양지마을한양아파트","“,latitude:","(37.3759028, 127.1178763)"
MarkerInfo(storeName:”,총각네 떡마을,"“,address:”",농가공산품,경기 성남시 분당구 내정로173번길 11,"“,address_detail:”","수내동, 양지마을한양아파트","“,latitude:","(37.3759028, 127.1178763)"
MarkerInfo(storeName:”,고창복분자,"“,address:”",농수산물,경기 성남시 분당구 불정로426번길 8,"“,address_detail:”",서현동,"“,latitude:","(37.37643465, 127.14106175)"
MarkerInfo(storeName:”,소문난청과,"“,address:”",청과물,경기 성남시 분당구 내정로165번길 38,"“,address_detail:”",",금화상가 지하 38, 수내동","“,latitude:","(37.376703, 127.116195)"
MarkerInfo(storeName:”,현대횡성한우마을,"“,address:”",정육점,경기 성남시 분당구 내정로165번길 38,"“,address_detail:”",",금호상가 지층 61-2, 수내동","“,latitude:","(37.376703, 127.116195)"
MarkerInfo(storeName:”,금호제일떡집,"“,address:”",식품류제조업,경기 성남시 분당구 내정로165번길 38,"“,address_detail:”","수내동, 양지마을금호1단지아파트","“,latitude:","(37.376703, 127.116195)"
MarkerInfo(storeName:”,설기꽃,"“,address:”",농가공산품,경기 성남시 분당구 내정로165번길 38 ,"“,address_detail:”",수내동,"“,latitude:","(37.376703, 127.116195)"
MarkerInfo(storeName:”,새도나영농조합법인,"“,address:”",농수산물,경기 성남시 분당구 황새울로200번길 28,"“,address_detail:”","수내동, 오너스타워","“,latitude:","(37.37679535, 127.11340164560244)"
