Name,Address,IndustryInfo,Neighborhood,좌표
헤어워커스,"이용,미용",경기 성남시 분당구 정자일로 239 ,103동 B-101호,"(37.3507854, 127.1063437)"
살롱드뮤헤어,"이용,미용",경기도 성남시 분당구 내정로119번길 341층,,
골든네일,화장품,경기도 성남시 분당구 판교원로 2091층 104호,,
헤어컬러스토리,"이용,미용",경기 성남시 분당구 정자일로 72 ,상가 지하층 6호,"(37.3507854, 127.1063437)"
살롱드라이아바나,"이용,미용",경기 성남시 분당구 야탑로139번길 22,1층 일부,"(37.411505649999995, 127.13448869999999)"
손하우스,"이용,미용",경기 성남시 분당구 구미로 16,1층 121호,"(37.3377132, 127.1109897)"
황실족도,체형관리,경기 성남시 분당구 황새울로351번길 10,303호,"(37.3876633, 127.1231527)"
시도헤어,"이용,미용",경기 성남시 분당구 돌마로356번길 3,2층 209호,"(37.3681326, 127.1246575)"
(주)코스알엑스,화장품,경기도 성남시 분당구 성남대로 69612호,,
손이곱구려,"이용,미용",경기도 성남시 분당구 내정로173번길 11주상복합상가603동219호,,
가이바이빗헤어제이,"이용,미용",경기 성남시 분당구 성남대로 934,2층 206호,"(37.41316, 127.1292866)"
이노팜 분당총판,화장품,경기 성남시 분당구 성남대로916번길 5,1층 117호,"(37.411549, 127.1298651)"
봄헤어,화장품,경기 성남시 분당구 동판교로52번길 19-17,백현동,"(37.3858778, 127.11500163633741)"
미니네일,"이용,미용",경기 성남시 분당구 판교역로 230 ,B동 지1층 122-1호,"(37.3844603, 127.1121169)"
와이오유뷰티살롱,"이용,미용",경기 성남시 분당구 판교역로18번길 18,1층,"(37.3853543, 127.1110401)"
TMC. KOREA (티엠씨코리아),화장품,경기도 성남시 분당구 운중로 1761층 104-2호,,
헤더래쉬,"이용,미용",경기 성남시 분당구 정자일로 197,1층 123호,"(37.3680129, 127.1055153)"
주식회사 미주인터내셔널,화장품,경기 성남시 분당구 서현로 184,512호,"(37.3883885, 127.1239635)"
티파니네일,"이용,미용",경기 성남시 분당구 미금로 45,1층 122호,"(37.3392061, 127.1160914)"
더 샘 분당서현점,화장품,경기 성남시 분당구 분당로53번길 13 ,101호 산호트윈스2,"(37.3841245, 127.12180215271181)"
시원하오,화장품,경기 성남시 분당구 정자일로 197,217호,"(37.3680129, 127.1055153)"
상아헤어,"이용,미용",경기도 성남시 분당구 운중로 23315,1층일부 판교동,"(37.3915395, 127.0665087)"
주식회사 마스카컴퍼니,화장품,경기 성남시 분당구 동판교로52번길 13-10,백현동,"(37.3867139, 127.1154562)"
네일드라비에,"이용,미용",경기 성남시 분당구 정자일로213번길 19,202동 1층 103호,"(37.3693628, 127.1053201)"
댕기머리,"이용,미용",경기 성남시 분당구 장미로 198 ,지1층 104-4호,"(37.41249365, 127.14299789083977)"
메종드리엘(maison de riel),"이용,미용",경기 성남시 분당구 운중로125번길 5,1층 103호,"(37.39232695, 127.07707165152564)"
주식회사 비에스코스메틱,화장품,경기 성남시 분당구 황새울로311번길 14,7층 703호,"(37.3854509, 127.1195698608081)"
에스브로우(S brow),화장품,경기 성남시 분당구 황새울로319번길 6 ,4층 408호,"(37.3854013, 127.12076898293907)"
살롱드레아,"이용,미용",경기도 성남시 분당구 서현로 170229-2호,"서현동,풍림아이원플러스",
다온헤어,"이용,미용",경기 성남시 분당구 미금일로 22,분산상가 102호,"(37.3476203, 127.1072285)"
봄,"이용,미용",경기 성남시 분당구 산운로160번길 20-5,운중동,"(37.39252095, 127.07855430000001)"
미라클 웰빙 토탈케어,피부미용실,경기 성남시 분당구 장미로132번길 5,101호,"(37.41272685, 127.13560821117275)"
(주)메이코리아,화장품,경기도 성남시 분당구 판교역로192번길 16판교타워 805호,,
타티네일,"이용,미용",경기도 성남시 분당구 야탑로 951층 101-11호,,
베스뷰티,"이용,미용",경기도 성남시 분당구 돌마로 906102동 1002호,,
김미자바디&스킨,화장품,경기 성남시 분당구 백현로 100,2층 204호,"(37.3760475, 127.11038064783247)"
서후리움,"이용,미용",경기 성남시 분당구 판교역로192번길 14-2,1층 114호,"(37.397422899999995, 127.11209635)"
웰맘스케어,화장품,경기도 성남시 분당구 정자일로 55101동 1206호,,
그레이스,화장품,경기도 성남시 분당구 내정로166번길 7-61층63호,,
참몸힐링명가,피부미용실,경기도 성남시 분당구 황새울로214번길 8502호,,
씨엘아티스트,화장품,경기도 성남시 분당구 서현로 204505호,"서현동,엘지에클라트2",
킴스미용재료,화장품,경기 성남시 분당구 판교로 697,A동 지하 212호,"(37.405391, 127.1284568)"
꾸밈 야탑점,화장품,경기도 성남시 분당구 성남대로926번길 6308호,,
러브美,화장품,경기도 성남시 분당구 내정로166번길 7-6코끼리상가동1층66호,,
블루클럽-판교점,"이용,미용",경기 성남시 분당구 대왕판교로606번길 39,1층 106호,"(37.39646985, 127.1115304954426)"
(주)카리스,화장품,경기도 성남시 분당구 황새울로335번길 5801호,,
네일 블랙. 제이 (Nail Black.J),"이용,미용",경기도 성남시 분당구 중앙공원로40번길 8, 1층 143호,"(37.3794199, 127.1316498)"
아뜰리에소빈헤어,"이용,미용",경기 성남시 분당구 돌마로 80 ,현대벤처빌오피스텔 2층 201호 중 156호,"(37.34967775, 127.11041683472561)"
비엠케미칼,화장품,경기도 성남시 분당구 야탑로 28우당프라자 409호,,
미미랜드,"이용,미용",경기도 성남시 분당구 매화로 501층106호,,
그리너리프라이빗뷰티샵,"이용,미용",경기 성남시 분당구 동판교로52번길 22,1층 101호,"(37.386918449999996, 127.11377915522269)"
헤어파티1,"이용,미용",경기도 성남시 분당구 판교역로18번길 14402호,,
나이스가이 서현점,"이용,미용",경기도 성남시 분당구 황새울로342번길 11, 101호,"(37.38617875, 127.12363701520201)"
연두,화장품,경기도 성남시 분당구 돌마로 3611층 17호,"수내동,동신코아빌딩",
올가스킨,화장품,경기도 성남시 분당구 내정로 55주상가동 2층 205호,,
준오헤어,"이용,미용",경기도 성남시 분당구 백현로101번길 23,2층 201호,"(37.3776729, 127.1131687)"
다다네일,"이용,미용",경기도 성남시 분당구 황새울로360번길 21705호,,
나르샤,"이용,미용",경기도 성남시 분당구 벌말로 371층 4호,"야탑동, 대원상가",
더 브로우,화장품,경기 성남시 분당구 판교공원로2길 28,102호,"(37.3893983, 127.0928082)"
예쁜사람,"이용,미용",경기 성남시 분당구 야탑동 361-3,,"(37.40583, 127.14583)"
주식회사 엘바이리,미용재료,경기도 성남시 분당구 탄천로 27지하1층,,
아트헤어,"이용,미용",경기도 성남시 분당구 내정로173번길 11603 동 125호,,
이음붙임머리공작소,"이용,미용",경기 성남시 분당구 분당로53번길 21,3층 306호,"(37.3846843, 127.1223944)"
아리따움 서현역6번출구직영점,화장품,경기도 성남시 분당구 분당로53번길 131층 103호,"서현동, 산호트윈스2",
올가헤어,"이용,미용",경기도 성남시 분당구 양현로94번길 28상가동 1층 108호 110호,,
콩콩네일,"이용,미용",경기도 성남시 분당구 판교로 4441층 2호,"이매동, 아름빌딩",
엘리헤어 (Ellie Hair),"이용,미용",경기도 성남시 분당구 성남대로779번길 52109호110호111호,,
(주)뷰티링크코리아,화장품,경기도 성남시 분당구 황새울로311번길 14서현리더스빌딩 3층,,
하늘미용실,"이용,미용",경기도 성남시 분당구 내정로 55상가동103호,"정자동,상록마을우성아파트",
비비드라인,"이용,미용",경기도 성남시 분당구 내정로 1722층201호,"수내동,성지상가빌딩",
라헨느,화장품,경기도 성남시 분당구 돌마로356번길 3301호,수내동 그랜드빌딩,
샬롬화장품,화장품,경기도 성남시 분당구 정자일로 1진동 트리 폴리스 202,,
미장원,"이용,미용",경기도 성남시 분당구 내정로31번길 7-91층 101호,정자동,
묭실,"이용,미용",경기도 성남시 분당구 동판교로 123203동 201-1호,,
웰링스왁스샵,피부미용실,경기도 성남시 분당구 성남대로 3455층501호,"정자동,정자역프라자",
아모르체형교정,체형관리,경기도 성남시 분당구 성남대로 165435호,천사의도시1 오피스텔,
벨라뷰티,"이용,미용",경기 성남시 분당구 정자일로 158,301호,"(37.3507854, 127.1063437)"
바비네일,"이용,미용",경기 성남시 분당구 서현로210번길 10,204호,"(37.386377, 127.1248247)"
큐헤어살롱(QhairSALON),"이용,미용",경기도 성남시 분당구 분당로 212제상가동 101호,,
메인헤어,"이용,미용",경기도 성남시 분당구 서판교로32번길 3-5101호,판교동,
내가헤어,"이용,미용",경기도 성남시 분당구 정자로 802층 1호,"정자동, 정자프라자",
양순례화장품,화장품,경기 성남시 분당구 매화로 12,807동 505호,"(37.411795, 127.1339061)"
주식회사 청정엔피에스,화장품,경기도 성남시 분당구 장미로 42708호,야탑동 야탑리더스,
네일로 (Nail Ro),"이용,미용",경기도 성남시 분당구 내정로 55상가동204호,"정자동,상록마을우성아파트",
토니모리 분당미금점,화장품,경기도 성남시 분당구 돌마로 67.,,"(37.3500363, 127.1120226)"
더블엠(Double M),"이용,미용",경기도 성남시 분당구 불정로 195,상가동111호,"(37.3769834, 127.1405783)"
버베인뷰티,"이용,미용",경기도 성남시 분당구 황새울로258번길 323층 301호,수내동 코리아나빌딩,
더프로젝트살롱에이 (판교),"이용,미용",경기도 성남시 분당구 판교원로 68상가동 105호,,
라라스킨 코스메틱,화장품,경기도 성남시 분당구 분당로311번길 6-5,2층 2호,"(37.367295600000006, 127.14238710000001)"
해피죤,체형관리,경기도 성남시 분당구 내정로 170지하1층9호,,
루시,"이용,미용",경기도 성남시 분당구 정자일로 27상가동 1층 101호,"금곡동, 코오롱더프라우아파트",
더 헤어,"이용,미용",경기도 성남시 분당구 성남대로 51158호,,
유앤미네일,"이용,미용",경기도 성남시 분당구 돌마로 80201호 중 167, 168호,
살롱헤렌(Salon' Heren),"이용,미용",경기도 성남시 분당구 장안로14번길 291층,분당동,
태후사랑 (분당서현점),"이용,미용",경기도 성남시 분당구 돌마로 4812층 213호,,
헤어코코,"이용,미용",경기도 성남시 분당구 장미로 1013104호,,
이츠헤어,"이용,미용",경기 성남시 분당구 장안로52번길 9,1층 103호,"(37.3704425, 127.14545688833334)"
헤어스토리,"이용,미용",경기도 성남시 분당구 양현로 272근린상가동 104호,"야탑동, 탑마을타워빌",
멤브레인,화장품,경기도 성남시 분당구 돌마로 464층,"구미동,광천프라자407-9호",
끌레르 코스메틱,화장품,경기도 성남시 분당구 서현로180번길 133층,,
헤어엠케이,"이용,미용",경기도 성남시 분당구 동판교로 491층,,
꾸밈,화장품,경기도 성남시 분당구 정자일로 146A동2층219호,,
샛별이발소,"이용,미용",경기도 성남시 분당구 수내로 181우방분산상가지하1호,,
오다헤어(수내점),"이용,미용",경기도 성남시 분당구 내정로173번길 49궁전프라자201-202호,,
설아뷰티샵,"이용,미용",경기 성남시 분당구 성남대로926번길 6,4층 412호 일부,"(37.41214825, 127.12985860011429)"
아리헤어,"이용,미용",경기도 성남시 분당구 발이봉남로 161층,수내동,
시스터순이 (엠케이에스),화장품,경기도 성남시 분당구 중앙공원로40번길 4135호,"서현동,현대카스올림픽골프파크",
우호우상헤어살롱,"이용,미용",경기 성남시 분당구 성남대로926번길 6,412호,"(37.41214825, 127.12985860011429)"
손끝에담다,"이용,미용",경기도 성남시 분당구 동판교로 156상가동1층 109호,,
헤어이슈 미용실,"이용,미용",경기도 성남시 분당구 대왕판교로644번길 65나상가동 103호,"삼평동, 봇들마을5번지",
이철헤어커커동판교점,"이용,미용",경기도 성남시 분당구 판교로 376302호,,
에바뷰티,화장품,경기도 성남시 분당구 서현로 192703호,"서현동,야베스밸리",
하이네일,"이용,미용",경기 성남시 분당구 불정로376번길 37,124호 하이네일,"(37.372353, 127.1381386)"
올가스킨,화장품,경기도 성남시 분당구 백현로 227상가씨동 1층,,
타이니랩(tinyLab),미용재료,경기도 성남시 분당구 백현로 234304동403호,,
(주)와이커뮤니케이션,화장품,경기도 성남시 분당구 판교역로 230903-2호,"삼평동,삼환하이펙스",
주식회사 알로페론,화장품,경기도 성남시 분당구 판교로 253B동 401호,,
씨에이치오피헤어 분당점,"이용,미용",경기도 성남시 분당구 성남대로 345305호,,
주식회사 연지코스메틱,화장품,경기 성남시 분당구 황새울로200번길 28 ,304호,"(37.37679535, 127.11340164560244)"
홀라당 왁싱샵,"이용,미용",경기도 성남시 분당구 야탑로 1022층 208호 야탑동,,
알로에판매원,화장품,경기도 성남시 분당구 황새울로360번길 197층,"서현동, 금화빌딩",
예쁘다 그대 네일,"이용,미용",경기도 성남시 분당구 운중로277번길 481층 103호,,
헤어고고,"이용,미용",경기도 성남시 분당구 불정로 3812층208호,,
라움헤어,"이용,미용",경기도 성남시 분당구 성남대로 170105호,"금곡동, 한국프라자",
아모스 분당점,미용재료,경기도 성남시 분당구 미금로22번길 62층,"구미동,린빌딩",
주식회사 디디케이 (DDK),화장품,경기도 성남시 분당구 장미로 198651호,,
엘 헤어,"이용,미용",경기 성남시 분당구 정자일로 121 ,E동 2층 7호,"(37.3603053, 127.10508758027783)"
닥터정바디홀릭,체형관리,경기도 성남시 분당구 불정로 379501,,
라스와브멘떼,화장품,경기 성남시 분당구 느티로 2,기타시설동 205호,"(37.3679741, 127.1049557)"
수미용재료,미용재료,경기도 성남시 분당구 돌마로 80외2필지 분당현대벤처빌 지하1층 113호,,
마네헤어,"이용,미용",경기도 성남시 분당구 동판교로 212나상가동 2층 203호,"삼평동, 봇들마을",
메이20(MAY20),"이용,미용",경기도 성남시 분당구 느티로51번길 61층,,
(주)신명소닉,화장품,경기도 성남시 분당구 정자일로 1212층에프08호,,
(주)마마테라피,화장품,경기도 성남시 분당구 느티로 22A동 3013호,,
준오헤어 2호점,"이용,미용",경기도 성남시 분당구 백현로 97305호,,
지우헤어,"이용,미용",경기도 성남시 분당구 장미로48번길 101층115호,,
에이치헤어(H-hair),"이용,미용",경기도 성남시 분당구 동판교로 922층 203호,"백현동, 백현마을 가상가동 201호일부",
큐헤어,"이용,미용",경기도 성남시 분당구 정자로 1121층 16호,,
마일드,화장품,경기도 성남시 분당구 돌마로 79403호,,
주식회사 네슈라화장품,화장품,경기도 성남시 분당구 야탑로81번길 10703호,,
헬로우컷,"이용,미용",경기도 성남시 분당구 중앙공원로31번길 42118호,"서현동,서현파크플라자",
헬로우컷,"이용,미용",경기도 성남시 분당구 동판교로 226A상가동 2층 201호,,
허진요에스테틱,화장품,경기도 성남시 분당구 성남대로 51포스빌817호,,
시몽드헤어살롱,"이용,미용",경기 성남시 분당구 미금로 45,1층 112호,"(37.3392061, 127.1160914)"
네일셀럽,"이용,미용",경기 성남시 분당구 성남대로 151,네일셀럽 234호,"(37.3862355, 127.126931)"
민(min) 힐링헤어,"이용,미용",경기도 성남시 분당구 장미로 55195동 1층 102호,,
연월헤어,미용재료,경기도 성남시 분당구 운중로166번길 7지하,,
행복가득한헤어,"이용,미용",경기도 성남시 분당구 정자일로213번길 5301-216,,"(37.3693628, 127.1053201)"
루아살롱,"이용,미용",경기도 성남시 분당구 성남대로 3931층,,
류정헤어,"이용,미용",경기도 성남시 분당구 판교로 4302층 203호,,
리안헤어 분당야탑점,"이용,미용",경기도 성남시 분당구 장미로92번길 4-41층,,
투팬더 네일,"이용,미용",경기도 성남시 분당구 야탑로111번길 31층 101호,야탑동,
라헬피부샵,화장품,경기도 성남시 분당구 판교로 519B층04호,,
주)지티인터내셔널,화장품,경기도 성남시 분당구 황새울로200번길 3611층1112호,,
베일리뷰티,화장품,경기도 성남시 분당구 정자일로213번길 192층 209호,,
헤어반스타트,"이용,미용",경기도 성남시 분당구 돌마로 521동 303호,,
예쁜손네일,"이용,미용",경기 성남시 분당구 양현로94번길 7,1층 106호,"(37.3907172, 127.1262382)"
라움 에스떼,화장품,경기도 성남시 분당구 정자일로 55109동207호,,
더희수 뷰티스토리,"이용,미용",경기도 성남시 분당구 미금일로90번길 32213호,,
헤어스토리,"이용,미용",경기도 성남시 분당구 수내로 181상가동 204호,,
아미헤어,"이용,미용",경기도 성남시 분당구 분당로53번길 102층 206호 일부,"서현동, 동호플라자",
제니스,화장품,경기도 성남시 분당구 성남대로 345201호,"정자동,정자역프라자",
퍼블릭,화장품,경기도 성남시 분당구 황새울로330번길 183층,,
올가닉스킨케어,화장품,경기도 성남시 분당구 야탑로 124124호,,
사라네일,"이용,미용",경기 성남시 분당구 성남대로172번길 12,1층 46호,"(37.3513723, 127.1110642)"
유니뷰티,화장품,경기도 성남시 분당구 판교로 3751층 103호,,
힐링엔젤스 분당본점,화장품,경기 성남시 분당구 대왕판교로 350,2층,"(37.3503358, 127.1018029)"
블로썸,"이용,미용",경기도 성남시 분당구 황새울로360번길 22402호일부,,
시크릿 체형미 체형관리,체형관리,경기도 성남시 분당구 성남대로 165674호,,
컬러풀헤어샵,"이용,미용",경기도 성남시 분당구 황새울로360번길 352층,,
#(샾),"이용,미용",경기도 성남시 분당구 판교로25번길 61층,,
워너비531,"이용,미용",경기 성남시 분당구 성남대로 151,2층 204-1호,"(37.3862355, 127.126931)"
뷸라네일,"이용,미용",경기도 성남시 분당구 판교역로 230b동지하1층 b-122-1호,,
두파인 (DOFINE),화장품,경기도 성남시 분당구 성남대로 295B동 10층 1036호,대림아크로텔,
베일리뷰티,"이용,미용",경기도 성남시 분당구 정자일로213번길 19208호,,
러블리헤어,"이용,미용",경기도 성남시 분당구 장미로 139106호,,
H네일,"이용,미용",경기도 성남시 분당구 서현로210번길 16209호,,
양지화장품,화장품,경기도 성남시 분당구 내정로165번길 38상가동1층 122호 양지마을청구금호아파트,,
파란헤어 판교1호점,"이용,미용",경기도 성남시 분당구 판교역로10번길 261층,,
#새미헤어,"이용,미용",경기도 성남시 분당구 판교로 393상가동114호,,
헤어애비뉴,"이용,미용",경기도 성남시 분당구 성남대로925번길 16지하2층,,
345헤어살롱(미금점),"이용,미용",경기도 성남시 분당구 돌마로 853층303호,"금곡동,동양프라자",
플로라,화장품,경기도 성남시 분당구 서판교로44번길 3-81층,,
살롱드반,"이용,미용",경기도 성남시 분당구 성남대로926번길 6,2층 204호 대덕프라자,"(37.41214825, 127.12985860011429)"
올가드림뷰티,화장품,경기 성남시 분당구 정자일로 30,상가 103호,"(37.3634087, 127.105971)"
더블트리,"이용,미용",경기도 성남시 분당구 서판교로44번길 3-7101호,,
찌니네일,"이용,미용",경기도 성남시 분당구 수내로 541층 103-2호,,
하루(HARU),화장품,경기도 성남시 분당구 판교역로 109C동 505호,"백현동, SK HUB 오피스텔",
827네일(827nail),"이용,미용",경기도 성남시 분당구 성남대로144번길 16103호,,
올가뷰티,화장품,경기도 성남시 분당구 수내로 74상가동1층,,
유니크,"이용,미용",경기도 성남시 분당구 불정로376번길 31604동 132,133호 효자촌주상복합,
파란헤어 판교2호점,"이용,미용",경기도 성남시 분당구 판교역로10번길 41층,,
보떼테라피,화장품,경기도 성남시 분당구 느티로 22B동 2104호,,
미녀가발,미용재료,경기도 성남시 분당구 성남대로925번길 16144호,"야탑동,테마폴리스",
고은콜라겐 분당점,피부미용실,경기도 성남시 분당구 판교역로2번길 35102호,,
아이엠헤어,"이용,미용",경기도 성남시 분당구 백현로101번길 162충 212,213호,
345헤어동판교점,"이용,미용",경기도 성남시 분당구 판교로 3753층 301호,"삼평동, 에메트타운",
라희머리나라,"이용,미용",경기도 성남시 분당구 수내로 74금호분산상가 105호,,
궁,화장품,경기도 성남시 분당구 정자일로 192604호,,
HAIRSTYLING김쌤,"이용,미용",경기도 성남시 분당구 벌말로50번길 9야탑동,매화마을 청구빌라 분산상가 1층 102호,
비와이코스메틱,화장품,경기도 성남시 분당구 정자로 113지하동 1층 1호,,
순&수헤어,"이용,미용",경기도 성남시 분당구 불곡남로17번길 12-1.,,"(37.358561699999996, 127.124507)"
살롱 드 브이,"이용,미용",경기도 성남시 분당구 내정로 1702층 202호,"수내동,동신파크빌딩",
마더뷰티,화장품,경기도 성남시 분당구 새마을로165번길 341층,,
보니타네일,"이용,미용",경기도 성남시 분당구 성남대로331번길 11-15지하1층101호,"정자동,봉우빌딩",
미모아,"이용,미용",경기 성남시 분당구 성남대로 51,지하1층 105호,"(37.34049925, 127.10813800244722)"
이철헤어커커 (분당정자점),"이용,미용",경기도 성남시 분당구 정자일로 1923층 303호,,
고요,"이용,미용",경기 성남시 분당구 동판교로52번길 22-6,1층 101호,"(37.386919, 127.11403000883264)"
포쉬네일 판교점,"이용,미용",경기 성남시 분당구 동판교로177번길 25,1층 146호,"(37.3979779, 127.11383884800543)"
네일그라스,"이용,미용",경기 성남시 분당구 성남대로 151 ,1층 121-1,"(37.3862355, 127.126931)"
유니크인,"이용,미용",경기도 성남시 분당구 야탑로139번길 6-3102호,,
올라헤어,"이용,미용",경기도 성남시 분당구 동판교로52번길 3-41층,,
블루클럽,"이용,미용",경기도 성남시 분당구 불정로376번길 31604동106호,,
(주)제이씨피플,화장품,경기도 성남시 분당구 판교로 242C동 4층 404호,,
수미헤어,"이용,미용",경기도 성남시 분당구 미금로 63상가동1층 101호,,
태후사랑 분당동점,"이용,미용",경기 성남시 분당구 장안로25번길 28 ,상가동 1층 112호,"(37.370766, 127.1434222)"
라온네일클리닉(Laon Nail Clinic),"이용,미용",경기도 성남시 분당구 판교역로 230B동1층 122-1호,,
꼼지락네일,"이용,미용",경기도 성남시 분당구 장미로 101,근린상가동1108,"(37.4134109, 127.1331151)"
수아쌀롱,"이용,미용",경기도 성남시 분당구 돌마로90번길 47층702호,"구미동,엘레강스빌딩",
다시봄...날,"이용,미용",경기도 성남시 분당구 판교로25번길 8-61층 102호,,
헤어공방,"이용,미용",경기도 성남시 분당구 판교로 393상가2동 103호,"삼평동, 붓들마을2단지이지더원아파트",
엘샤론,"이용,미용",경기도 성남시 분당구 수내로 181101호,,
윤's미장,"이용,미용",경기도 성남시 분당구 동판교로 92제나상가동 제1층 제102호,맥현마을,
파라,화장품,경기도 성남시 분당구 벌말로50번길 42,514호,"(37.411224, 127.14252858352216)"
보니타네일,"이용,미용",경기도 성남시 분당구 서현로210번길 1501호502호,"서현동,보람코어",
꼼떼,"이용,미용",경기 성남시 분당구 운중로 132,1층 105호,"(37.3915395, 127.0665087)"
그레이슈가링왁싱 분당판교점,피부미용실,경기도 성남시 분당구 서판교로44번길 3-71층 102,103호,
프리미어헤어,"이용,미용",경기도 성남시 분당구 성남대로 1652층 근222호일부,"금곡동, 천사의도시오피스텔제1차",
(주)물결,화장품,경기도 성남시 분당구 불정로 380202호,,
라메드,화장품,경기 성남시 분당구 성남대로 151,220호,"(37.3862355, 127.126931)"
디오헤어,"이용,미용",경기 성남시 분당구 미금일로74번길 16,1층 102호,"(37.34725295, 127.1117925)"
올가스킨,화장품,경기도 성남시 분당구 판교원로 209상가동 지1층 비105호,,
왁싱힐,"이용,미용",경기도 성남시 분당구 정자일로 121상가 디-18-에이,,
릴리(Lily),"이용,미용",경기도 성남시 분당구 분당로 3261층 일부,,
닝닝헤어,"이용,미용",경기도 성남시 분당구 판교로 433201호,야탑동,
오휘화장품,화장품,경기도 성남시 분당구 돌마로 75805호,,
브리제헤어,"이용,미용",경기도 성남시 분당구 성남대로331번길 3-3201호,,
메리앤 헤어살롱,"이용,미용",경기도 성남시 분당구 성남대로 393109호,,
일루08헤어,"이용,미용",경기 성남시 분당구 황새울로108번길 17,1층,"(37.36986345, 127.11195340002209)"
미스터브로우,화장품,경기도 성남시 분당구 황새울로319번길 65층 504호,"서현동, 텍스타워",
제니하우스 정자점,"이용,미용",경기도 성남시 분당구 정자일로 121상가동 1층 디-01,02호,
위치네일스 판교,"이용,미용",경기도 성남시 분당구 판교역로 152판교 알파돔시티 3층 7unit호,,
준오헤어(판교알파돔시티점),"이용,미용",경기도 성남시 분당구 판교역로 1523층 Bunit호,"백현동,알파동타워",
순수코스메틱,미용재료,경기도 성남시 분당구 장미로140번길 11-13지층,,
아란헤어,"이용,미용",경기도 성남시 분당구 운중로 123마크시티 오렌지 102호,,
알마헤어,"이용,미용",경기도 성남시 분당구 내정로173번길 11603동205호,,
코미헤어 야탑1호점,"이용,미용",경기도 성남시 분당구 성남대로916번길 20207호,"야탑동, 노블리치1오피스텔",
스타일리스트송희,"이용,미용",경기도 성남시 분당구 매화로47번길 7101호,야탑동,
비솝헤어,"이용,미용",경기도 성남시 분당구 정자일로 55102호,,
요꼬네일,"이용,미용",경기 성남시 분당구 성남대로916번길 5,1층 16호,"(37.411549, 127.1298651)"
주식회사 오스코리아,화장품,경기도 성남시 분당구 판교역로 240A동 4층 428호,,
아르티장,"이용,미용",경기도 성남시 분당구 판교역로192번길 122층,,
밤,화장품,경기도 성남시 분당구 돌마로 801층 101호내 1-2호,"구미동, 현대벤처빌오피스텔",
주식회사 호코스,화장품,경기도 성남시 분당구 대왕판교로644번길 49다산타워동 602-4호 9층,,
유니크왁싱,"이용,미용",경기도 성남시 분당구 서현로 1703층 315-1호,,
밀로헤어(MILLO HAIR),"이용,미용",경기도 성남시 분당구 판교역로 2302층 206호,삼환하이펙스B동,
시우헤어,"이용,미용",경기도 성남시 분당구 정자일로 132D동 109호,,
비비드폴,"이용,미용",경기도 성남시 분당구 중앙공원로40번길 4249동 1층 112호,,
서현DnC,화장품,경기도 성남시 분당구 서현로 2048층 815호,"서현동, 엘지에클라트2",
전세원헤어,"이용,미용",경기도 성남시 분당구 판교원로82번길 60,2층204호,"(37.3840756, 127.0724208)"
판교 황실,피부미용실,경기도 성남시 분당구 판교역로192번길 16511호,,
라온G,"이용,미용",경기도 성남시 분당구 판교로 4322층 201호,"이매동,제일프라자",
(주)미플,화장품,경기도 성남시 분당구 성남대로926번길 124층 408호,,
러블리,화장품,경기도 성남시 분당구 정자일로 1비동 2503호,,
테라피,화장품,경기도 성남시 분당구 성남대로916번길 55층522호,523호,
얼리버드,"이용,미용",경기도 성남시 분당구 판교역로10번길 51층,,
더핑거샵(The finger#),"이용,미용",경기 성남시 분당구 내정로165번길 38 ,상가601동1층168호 양지마을청구금호아파트,"(37.376703, 127.116195)"
예스네일(ye's Nail),"이용,미용",경기도 성남시 분당구 판교역로192번길 16판교타워 5층 512호,,
김스,"이용,미용",경기도 성남시 분당구 정자로 113한솔마을5단지상가동1층101호,,
수길,"이용,미용",경기도 성남시 분당구 정자일로 146A동 1층 117호,"정자동, 엠코헤리츠1단지",
오픈헤어팀,"이용,미용",경기도 성남시 분당구 정자로 112상가2층 23호,,
모모앤래쉬,"이용,미용",경기도 성남시 분당구 서현로 1702층 216-2호,풍림아이원플러스,
프롬미분당점,"이용,미용",경기 성남시 분당구 돌마로 46,3층 304호,"(37.3500363, 127.1120226)"
여기 지금헤어,"이용,미용",경기도 성남시 분당구 판교역로192번길 162층 203호,"삼평동, 판교타워",
주씨네일,"이용,미용",경기도 성남시 분당구 내정로165번길 38602동 1층 156호,양지마을,
팔레트헤어살롱,"이용,미용",경기도 성남시 분당구 성남대로 1512층 219호,,
쏭스네일,"이용,미용",경기도 성남시 분당구 야탑로 95세신옴니코아빌딩 6층 613호,,
요미앤디,"이용,미용",경기도 성남시 분당구 정자일로198번길 151층104호,,
파리팜,"이용,미용",경기도 성남시 분당구 정자일로 1201층136호일부,,
행복한케어,화장품,경기도 성남시 분당구 양현로310번길 253층,,
주식회사 엘엔케이,화장품,경기도 성남시 분당구 황새울로 23410층 1005호,,
블리네일 (Vely Nail),"이용,미용",경기도 성남시 분당구 분당로53번길 13산호트윈스2 404호,,
네일작,"이용,미용",경기도 성남시 분당구 내정로174번길 42상가동1층134호,,
아르티장벨라잇,"이용,미용",경기도 성남시 분당구 판교역로 145B1층,,
주식회사 정영,화장품,경기도 성남시 분당구 판교로610번길 1-3지하1층2호,,
수헤어스케치,"이용,미용",경기도 성남시 분당구 장안로52번길 51층 일부,분당동,
(주)코윈바이오,화장품,경기도 성남시 분당구 판교로 253B동 4층 403-B호,판교 이노밸리,
준오헤어,"이용,미용",경기도 성남시 분당구 운중로 2492층,,
